batter,bowler,balls,runs,dismissals,boundaries,strike_rate,dismissal_rate,boundary_rate,strike_rate_norm,boundary_rate_norm,dismissal_rate_temp,dismissal_rate_norm,batter_matchup_score,bowler_matchup_score
S Dhawan,Sandeep Sharma,27,26,1,3,96.29629629629629,0.037037037037037035,0.1111111111111111,0.18724279835390942,0.1111111111111111,0.08641975308641975,0.9135802469135803,0.34979423868312753,0.6502057613168725
S Dhawan,Shahbaz Ahmed,9,10,1,1,111.11111111111111,0.1111111111111111,0.1111111111111111,0.21604938271604937,0.1111111111111111,0.25925925925925924,0.7407407407407407,0.32098765432098764,0.6790123456790124
S Dhawan,Shahid Afridi,7,6,0,0,85.71428571428571,0.0,0.0,0.16666666666666663,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
S Dhawan,Shakib Al Hasan,6,17,0,3,283.33333333333337,0.0,0.5,0.5509259259259259,0.5,0.0,1.0,0.650462962962963,0.349537037037037
S Dhawan,TA Boult,32,37,0,6,115.625,0.0,0.1875,0.22482638888888887,0.1875,0.0,1.0,0.4092881944444444,0.5907118055555556
S Dhawan,TG Southee,9,9,2,1,100.0,0.2222222222222222,0.1111111111111111,0.19444444444444442,0.1111111111111111,0.5185185185185185,0.4814814814814815,0.24537037037037035,0.7546296296296297
S Dhawan,UT Yadav,25,31,1,6,124.0,0.04,0.24,0.24111111111111108,0.24,0.09333333333333334,0.9066666666666666,0.40722222222222215,0.5927777777777778
S Dhawan,V Shankar,6,12,0,2,200.0,0.0,0.3333333333333333,0.38888888888888884,0.3333333333333333,0.0,1.0,0.5277777777777777,0.4722222222222223
S Dhawan,VR Aaron,21,24,0,3,114.28571428571428,0.0,0.14285714285714285,0.22222222222222218,0.14285714285714285,0.0,1.0,0.3968253968253968,0.6031746031746033
S Dhawan,VS Malik,10,15,0,2,150.0,0.0,0.2,0.29166666666666663,0.2,0.0,1.0,0.4458333333333333,0.5541666666666667
S Dhawan,WD Parnell,7,7,0,1,100.0,0.0,0.14285714285714285,0.19444444444444442,0.14285714285714285,0.0,1.0,0.3829365079365079,0.6170634920634921
S Dhawan,Washington Sundar,17,16,0,0,94.11764705882352,0.0,0.0,0.18300653594771238,0.0,0.0,1.0,0.3415032679738562,0.6584967320261438
S Dhawan,YK Pathan,26,26,1,2,100.0,0.038461538461538464,0.07692307692307693,0.19444444444444442,0.07692307692307693,0.08974358974358976,0.9102564102564102,0.344017094017094,0.655982905982906
S Dhawan,YS Chahal,24,22,1,1,91.66666666666666,0.041666666666666664,0.041666666666666664,0.1782407407407407,0.041666666666666664,0.09722222222222222,0.9027777777777778,0.32523148148148145,0.6747685185185186
S Dube,A Mishra,6,5,1,0,83.33333333333334,0.16666666666666666,0.0,0.16203703703703703,0.0,0.3888888888888889,0.6111111111111112,0.2337962962962963,0.7662037037037037
S Dube,A Nortje,13,12,0,1,92.3076923076923,0.0,0.07692307692307693,0.17948717948717946,0.07692307692307693,0.0,1.0,0.358974358974359,0.641025641025641
S Dube,AR Patel,8,11,0,1,137.5,0.0,0.125,0.26736111111111105,0.125,0.0,1.0,0.4149305555555555,0.5850694444444444
S Dube,AS Joseph,12,14,0,2,116.66666666666667,0.0,0.16666666666666666,0.22685185185185183,0.16666666666666666,0.0,1.0,0.40509259259259256,0.5949074074074074
S Dube,Arshdeep Singh,12,16,1,3,133.33333333333331,0.08333333333333333,0.25,0.2592592592592592,0.25,0.19444444444444445,0.8055555555555556,0.3935185185185185,0.6064814814814815
S Dube,C Green,20,19,1,1,95.0,0.05,0.05,0.1847222222222222,0.05,0.11666666666666668,0.8833333333333333,0.3256944444444444,0.6743055555555556
S Dube,CV Varun,16,25,1,4,156.25,0.0625,0.25,0.3038194444444444,0.25,0.14583333333333334,0.8541666666666666,0.42795138888888884,0.5720486111111112
S Dube,DJ Bravo,8,1,0,0,12.5,0.0,0.0,0.024305555555555552,0.0,0.0,1.0,0.2621527777777778,0.7378472222222222
S Dube,GJ Maxwell,12,5,1,0,41.66666666666667,0.08333333333333333,0.0,0.08101851851851852,0.0,0.19444444444444445,0.8055555555555556,0.24189814814814814,0.7581018518518519
S Dube,HR Shokeen,15,15,0,2,100.0,0.0,0.13333333333333333,0.19444444444444442,0.13333333333333333,0.0,1.0,0.38055555555555554,0.6194444444444445
S Dube,JO Holder,11,20,0,3,181.8181818181818,0.0,0.2727272727272727,0.3535353535353535,0.2727272727272727,0.0,1.0,0.4949494949494949,0.5050505050505051
S Dube,JR Hazlewood,7,10,0,2,142.85714285714286,0.0,0.2857142857142857,0.27777777777777773,0.2857142857142857,0.0,1.0,0.4603174603174603,0.5396825396825398
S Dube,K Rabada,12,18,1,2,150.0,0.08333333333333333,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.19444444444444445,0.8055555555555556,0.38888888888888884,0.6111111111111112
S Dube,KM Asif,8,9,0,0,112.5,0.0,0.0,0.21874999999999997,0.0,0.0,1.0,0.359375,0.640625
S Dube,Kartik Tyagi,7,15,0,2,214.28571428571428,0.0,0.2857142857142857,0.4166666666666666,0.2857142857142857,0.0,1.0,0.5297619047619047,0.47023809523809534
S Dube,LH Ferguson,10,4,0,0,40.0,0.0,0.0,0.07777777777777777,0.0,0.0,1.0,0.28888888888888886,0.7111111111111111
S Dube,M Ashwin,8,10,0,1,125.0,0.0,0.125,0.24305555555555552,0.125,0.0,1.0,0.4027777777777778,0.5972222222222222
S Dube,MM Ali,10,16,0,2,160.0,0.0,0.2,0.31111111111111106,0.2,0.0,1.0,0.45555555555555555,0.5444444444444445
S Dube,MM Sharma,13,12,1,1,92.3076923076923,0.07692307692307693,0.07692307692307693,0.17948717948717946,0.07692307692307693,0.17948717948717952,0.8205128205128205,0.3141025641025641,0.6858974358974359
S Dube,Mohammed Shami,6,6,0,0,100.0,0.0,0.0,0.19444444444444442,0.0,0.0,1.0,0.3472222222222222,0.6527777777777778
S Dube,Mohammed Siraj,8,9,0,2,112.5,0.0,0.25,0.21874999999999997,0.25,0.0,1.0,0.421875,0.578125
S Dube,OF Smith,6,12,0,2,200.0,0.0,0.3333333333333333,0.38888888888888884,0.3333333333333333,0.0,1.0,0.5277777777777777,0.4722222222222223
S Dube,R Ashwin,26,42,2,7,161.53846153846155,0.07692307692307693,0.2692307692307692,0.3141025641025641,0.2692307692307692,0.17948717948717952,0.8205128205128205,0.42948717948717946,0.5705128205128205
S Dube,RA Jadeja,9,12,1,1,133.33333333333331,0.1111111111111111,0.1111111111111111,0.2592592592592592,0.1111111111111111,0.25925925925925924,0.7407407407407407,0.34259259259259256,0.6574074074074074
S Dube,RP Meredith,7,11,0,1,157.14285714285714,0.0,0.14285714285714285,0.3055555555555555,0.14285714285714285,0.0,1.0,0.4384920634920635,0.5615079365079365
S Dube,Rashid Khan,6,17,0,2,283.33333333333337,0.0,0.3333333333333333,0.5509259259259259,0.3333333333333333,0.0,1.0,0.6087962962962963,0.3912037037037037
S Dube,SM Curran,11,14,0,2,127.27272727272727,0.0,0.18181818181818182,0.24747474747474743,0.18181818181818182,0.0,1.0,0.41919191919191917,0.5808080808080809
S Dube,SN Thakur,17,19,0,3,111.76470588235294,0.0,0.17647058823529413,0.21732026143790847,0.17647058823529413,0.0,1.0,0.4027777777777778,0.5972222222222222
S Dube,SP Narine,21,24,0,2,114.28571428571428,0.0,0.09523809523809523,0.22222222222222218,0.09523809523809523,0.0,1.0,0.3849206349206349,0.6150793650793651
S Dube,Sandeep Sharma,9,9,1,1,100.0,0.1111111111111111,0.1111111111111111,0.19444444444444442,0.1111111111111111,0.25925925925925924,0.7407407407407407,0.3101851851851852,0.6898148148148149
S Dube,Shivam Mavi,8,4,1,0,50.0,0.125,0.0,0.09722222222222221,0.0,0.2916666666666667,0.7083333333333333,0.22569444444444442,0.7743055555555556
S Dube,VG Arora,6,10,1,2,166.66666666666669,0.16666666666666666,0.3333333333333333,0.32407407407407407,0.3333333333333333,0.3888888888888889,0.6111111111111112,0.39814814814814814,0.6018518518518519
S Dube,YS Chahal,7,6,0,0,85.71428571428571,0.0,0.0,0.16666666666666663,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
S Gopal,CV Varun,10,6,0,0,60.0,0.0,0.0,0.11666666666666665,0.0,0.0,1.0,0.30833333333333335,0.6916666666666667
S Gopal,JJ Bumrah,6,8,1,1,133.33333333333331,0.16666666666666666,0.16666666666666666,0.2592592592592592,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.32407407407407407,0.6759259259259259
S Gopal,SP Narine,10,14,1,2,140.0,0.1,0.2,0.2722222222222222,0.2,0.23333333333333336,0.7666666666666666,0.37777777777777777,0.6222222222222222
S Nadeem,P Negi,6,1,2,0,16.666666666666664,0.3333333333333333,0.0,0.0324074074074074,0.0,0.7777777777777778,0.2222222222222222,0.07175925925925924,0.9282407407407407
S Nadeem,R Ashwin,8,3,0,0,37.5,0.0,0.0,0.07291666666666666,0.0,0.0,1.0,0.2864583333333333,0.7135416666666667
S Rana,L Balaji,6,8,0,2,133.33333333333331,0.0,0.3333333333333333,0.2592592592592592,0.3333333333333333,0.0,1.0,0.4629629629629629,0.5370370370370371
S Rana,R Vinay Kumar,6,9,0,1,150.0,0.0,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.0,1.0,0.4375,0.5625
S Rana,Sandeep Sharma,6,9,0,1,150.0,0.0,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.0,1.0,0.4375,0.5625
S Sohal,A Nehra,10,2,1,0,20.0,0.1,0.0,0.03888888888888888,0.0,0.23333333333333336,0.7666666666666666,0.21111111111111108,0.788888888888889
S Sohal,AB Dinda,8,14,0,2,175.0,0.0,0.25,0.34027777777777773,0.25,0.0,1.0,0.48263888888888884,0.5173611111111112
S Sohal,B Lee,7,2,0,0,28.57142857142857,0.0,0.0,0.055555555555555546,0.0,0.0,1.0,0.2777777777777778,0.7222222222222222
S Sohal,JA Morkel,13,22,1,4,169.23076923076923,0.07692307692307693,0.3076923076923077,0.329059829059829,0.3076923076923077,0.17948717948717952,0.8205128205128205,0.44658119658119655,0.5534188034188035
S Sohal,L Balaji,8,14,0,3,175.0,0.0,0.375,0.34027777777777773,0.375,0.0,1.0,0.5138888888888888,0.48611111111111116
S Sohal,MR Marsh,8,12,0,2,150.0,0.0,0.25,0.29166666666666663,0.25,0.0,1.0,0.4583333333333333,0.5416666666666667
S Sohal,R Ashwin,9,9,0,1,100.0,0.0,0.1111111111111111,0.19444444444444442,0.1111111111111111,0.0,1.0,0.375,0.625
S Sohal,R Sharma,6,10,1,1,166.66666666666669,0.16666666666666666,0.16666666666666666,0.32407407407407407,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.3564814814814815,0.6435185185185185
S Sohal,RJ Harris,9,12,0,2,133.33333333333331,0.0,0.2222222222222222,0.2592592592592592,0.2222222222222222,0.0,1.0,0.4351851851851851,0.5648148148148149
S Sohal,S Randiv,6,11,0,2,183.33333333333331,0.0,0.3333333333333333,0.3564814814814814,0.3333333333333333,0.0,1.0,0.511574074074074,0.48842592592592604
S Sohal,WD Parnell,8,6,0,1,75.0,0.0,0.125,0.14583333333333331,0.125,0.0,1.0,0.35416666666666663,0.6458333333333334
S Sohal,Yuvraj Singh,6,3,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
S Sreesanth,SK Trivedi,6,4,0,1,66.66666666666666,0.0,0.16666666666666666,0.1296296296296296,0.16666666666666666,0.0,1.0,0.35648148148148145,0.6435185185185186
S Sriram,AB Dinda,6,2,1,0,33.33333333333333,0.16666666666666666,0.0,0.0648148148148148,0.0,0.3888888888888889,0.6111111111111112,0.18518518518518517,0.8148148148148149
S Sriram,AD Mathews,6,8,0,1,133.33333333333331,0.0,0.16666666666666666,0.2592592592592592,0.16666666666666666,0.0,1.0,0.4212962962962963,0.5787037037037037
S Sriram,BAW Mendis,9,5,0,0,55.55555555555556,0.0,0.0,0.10802469135802469,0.0,0.0,1.0,0.30401234567901236,0.6959876543209876
S Sriram,I Sharma,7,6,0,1,85.71428571428571,0.0,0.14285714285714285,0.16666666666666663,0.14285714285714285,0.0,1.0,0.369047619047619,0.6309523809523809
S Vidyut,GD McGrath,8,11,0,2,137.5,0.0,0.25,0.26736111111111105,0.25,0.0,1.0,0.4461805555555555,0.5538194444444444
S Vidyut,PJ Sangwan,7,6,1,1,85.71428571428571,0.14285714285714285,0.14285714285714285,0.16666666666666663,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.2857142857142857,0.7142857142857143
S Vidyut,VY Mahesh,6,14,0,2,233.33333333333334,0.0,0.3333333333333333,0.45370370370370366,0.3333333333333333,0.0,1.0,0.5601851851851851,0.4398148148148149
SA Asnodkar,A Nehra,8,2,1,0,25.0,0.125,0.0,0.048611111111111105,0.0,0.2916666666666667,0.7083333333333333,0.20138888888888887,0.7986111111111112
SA Asnodkar,A Symonds,14,21,0,3,150.0,0.0,0.21428571428571427,0.29166666666666663,0.21428571428571427,0.0,1.0,0.44940476190476186,0.5505952380952381
SA Asnodkar,DR Smith,7,8,0,1,114.28571428571428,0.0,0.14285714285714285,0.22222222222222218,0.14285714285714285,0.0,1.0,0.3968253968253968,0.6031746031746033
SA Asnodkar,JA Morkel,9,3,2,0,33.33333333333333,0.2222222222222222,0.0,0.0648148148148148,0.0,0.5185185185185185,0.4814814814814815,0.1527777777777778,0.8472222222222222
SA Asnodkar,M Muralitharan,8,5,0,0,62.5,0.0,0.0,0.12152777777777776,0.0,0.0,1.0,0.3107638888888889,0.6892361111111112
SA Asnodkar,M Ntini,9,8,0,1,88.88888888888889,0.0,0.1111111111111111,0.17283950617283947,0.1111111111111111,0.0,1.0,0.3641975308641975,0.6358024691358025
SA Asnodkar,MS Gony,25,40,0,7,160.0,0.0,0.28,0.31111111111111106,0.28,0.0,1.0,0.4755555555555555,0.5244444444444445
SA Asnodkar,P Kumar,11,8,2,1,72.72727272727273,0.18181818181818182,0.09090909090909091,0.1414141414141414,0.09090909090909091,0.42424242424242425,0.5757575757575757,0.23737373737373735,0.7626262626262627
SA Asnodkar,PP Ojha,9,12,0,2,133.33333333333331,0.0,0.2222222222222222,0.2592592592592592,0.2222222222222222,0.0,1.0,0.4351851851851851,0.5648148148148149
SA Asnodkar,RP Singh,8,8,0,2,100.0,0.0,0.25,0.19444444444444442,0.25,0.0,1.0,0.4097222222222222,0.5902777777777778
SA Asnodkar,SM Pollock,8,9,0,1,112.5,0.0,0.125,0.21874999999999997,0.125,0.0,1.0,0.390625,0.609375
SA Yadav,AD Russell,16,38,3,6,237.5,0.1875,0.375,0.46180555555555547,0.375,0.4375,0.5625,0.46527777777777773,0.5347222222222223
SA Yadav,AR Patel,29,28,0,3,96.55172413793103,0.0,0.10344827586206896,0.18773946360153254,0.10344827586206896,0.0,1.0,0.36973180076628354,0.6302681992337165
SA Yadav,AS Rajpoot,19,40,0,8,210.52631578947367,0.0,0.42105263157894735,0.40935672514619875,0.42105263157894735,0.0,1.0,0.5599415204678362,0.4400584795321638
SA Yadav,Akash Deep,7,26,0,4,371.42857142857144,0.0,0.5714285714285714,0.7222222222222221,0.5714285714285714,0.0,1.0,0.753968253968254,0.24603174603174605
SA Yadav,Arshdeep Singh,14,17,2,2,121.42857142857142,0.14285714285714285,0.14285714285714285,0.23611111111111105,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.3204365079365079,0.6795634920634921
SA Yadav,B Kumar,21,23,0,3,109.52380952380953,0.0,0.14285714285714285,0.21296296296296294,0.14285714285714285,0.0,1.0,0.3921957671957672,0.6078042328042328
SA Yadav,CH Morris,17,18,2,1,105.88235294117648,0.11764705882352941,0.058823529411764705,0.20588235294117646,0.058823529411764705,0.27450980392156865,0.7254901960784313,0.29901960784313725,0.7009803921568627
SA Yadav,CR Brathwaite,8,15,1,2,187.5,0.125,0.25,0.36458333333333326,0.25,0.2916666666666667,0.7083333333333333,0.42187499999999994,0.578125
SA Yadav,CV Varun,28,27,1,2,96.42857142857143,0.03571428571428571,0.07142857142857142,0.18749999999999997,0.07142857142857142,0.08333333333333333,0.9166666666666666,0.34077380952380953,0.6592261904761905
SA Yadav,DJ Bravo,8,13,0,1,162.5,0.0,0.125,0.31597222222222215,0.125,0.0,1.0,0.43923611111111105,0.560763888888889
SA Yadav,DL Chahar,28,37,0,7,132.14285714285714,0.0,0.25,0.2569444444444444,0.25,0.0,1.0,0.4409722222222222,0.5590277777777778
SA Yadav,DW Steyn,7,19,0,4,271.42857142857144,0.0,0.5714285714285714,0.5277777777777778,0.5714285714285714,0.0,1.0,0.6567460317460317,0.34325396825396826
SA Yadav,GJ Maxwell,6,6,0,0,100.0,0.0,0.0,0.19444444444444442,0.0,0.0,1.0,0.3472222222222222,0.6527777777777778
SA Yadav,HF Gurney,14,19,0,3,135.71428571428572,0.0,0.21428571428571427,0.2638888888888889,0.21428571428571427,0.0,1.0,0.435515873015873,0.564484126984127
SA Yadav,HV Patel,15,24,0,3,160.0,0.0,0.2,0.31111111111111106,0.2,0.0,1.0,0.45555555555555555,0.5444444444444445
SA Yadav,Harbhajan Singh,15,16,1,1,106.66666666666667,0.06666666666666667,0.06666666666666667,0.20740740740740737,0.06666666666666667,0.15555555555555556,0.8444444444444444,0.3314814814814815,0.6685185185185185
SA Yadav,Harpreet Brar,6,8,0,0,133.33333333333331,0.0,0.0,0.2592592592592592,0.0,0.0,1.0,0.3796296296296296,0.6203703703703705
SA Yadav,Imran Tahir,19,29,0,4,152.63157894736844,0.0,0.21052631578947367,0.29678362573099415,0.21052631578947367,0.0,1.0,0.4510233918128655,0.5489766081871346
SA Yadav,J Little,7,15,0,2,214.28571428571428,0.0,0.2857142857142857,0.4166666666666666,0.2857142857142857,0.0,1.0,0.5297619047619047,0.47023809523809534
SA Yadav,JA Morkel,7,13,0,3,185.71428571428572,0.0,0.42857142857142855,0.36111111111111105,0.42857142857142855,0.0,1.0,0.5376984126984127,0.4623015873015873
SA Yadav,JJ Bumrah,8,20,0,3,250.0,0.0,0.375,0.48611111111111105,0.375,0.0,1.0,0.5868055555555556,0.4131944444444444
SA Yadav,JO Holder,18,30,0,4,166.66666666666669,0.0,0.2222222222222222,0.32407407407407407,0.2222222222222222,0.0,1.0,0.46759259259259256,0.5324074074074074
SA Yadav,JP Faulkner,8,4,1,0,50.0,0.125,0.0,0.09722222222222221,0.0,0.2916666666666667,0.7083333333333333,0.22569444444444442,0.7743055555555556
SA Yadav,K Rabada,21,31,2,4,147.61904761904762,0.09523809523809523,0.19047619047619047,0.287037037037037,0.19047619047619047,0.22222222222222224,0.7777777777777778,0.3855820105820106,0.6144179894179894
SA Yadav,KH Pandya,12,11,1,1,91.66666666666666,0.08333333333333333,0.08333333333333333,0.1782407407407407,0.08333333333333333,0.19444444444444445,0.8055555555555556,0.31134259259259256,0.6886574074074074
SA Yadav,KK Ahmed,9,18,1,3,200.0,0.1111111111111111,0.3333333333333333,0.38888888888888884,0.3333333333333333,0.25925925925925924,0.7407407407407407,0.4629629629629629,0.5370370370370371
SA Yadav,KR Sen,8,21,0,4,262.5,0.0,0.5,0.5104166666666666,0.5,0.0,1.0,0.6302083333333333,0.36979166666666674
SA Yadav,LS Livingstone,6,14,0,3,233.33333333333334,0.0,0.5,0.45370370370370366,0.5,0.0,1.0,0.6018518518518519,0.39814814814814814
SA Yadav,M Ashwin,13,8,1,1,61.53846153846154,0.07692307692307693,0.07692307692307693,0.11965811965811965,0.07692307692307693,0.17948717948717952,0.8205128205128205,0.2841880341880342,0.7158119658119658
SA Yadav,M Jansen,10,32,0,6,320.0,0.0,0.6,0.6222222222222221,0.6,0.0,1.0,0.711111111111111,0.288888888888889
SA Yadav,M Prasidh Krishna,13,16,0,3,123.07692307692308,0.0,0.23076923076923078,0.2393162393162393,0.23076923076923078,0.0,1.0,0.42735042735042733,0.5726495726495726
SA Yadav,MG Johnson,8,23,1,3,287.5,0.125,0.375,0.5590277777777777,0.375,0.2916666666666667,0.7083333333333333,0.5503472222222221,0.4496527777777779
SA Yadav,MM Ali,10,14,0,1,140.0,0.0,0.1,0.2722222222222222,0.1,0.0,1.0,0.4111111111111111,0.5888888888888889
SA Yadav,MM Sharma,9,14,2,3,155.55555555555557,0.2222222222222222,0.3333333333333333,0.30246913580246915,0.3333333333333333,0.5185185185185185,0.4814814814814815,0.3549382716049383,0.6450617283950617
SA Yadav,MP Stoinis,18,30,1,5,166.66666666666669,0.05555555555555555,0.2777777777777778,0.32407407407407407,0.2777777777777778,0.12962962962962962,0.8703703703703703,0.44907407407407407,0.5509259259259259
SA Yadav,Mohammad Nabi,14,21,0,4,150.0,0.0,0.2857142857142857,0.29166666666666663,0.2857142857142857,0.0,1.0,0.46726190476190477,0.5327380952380952
SA Yadav,Mohammed Siraj,16,33,1,6,206.25,0.0625,0.375,0.40104166666666663,0.375,0.14583333333333334,0.8541666666666666,0.5078125,0.4921875
SA Yadav,Mustafizur Rahman,10,15,1,3,150.0,0.1,0.3,0.29166666666666663,0.3,0.23333333333333336,0.7666666666666666,0.4125,0.5875
SA Yadav,NLTC Perera,12,16,1,3,133.33333333333331,0.08333333333333333,0.25,0.2592592592592592,0.25,0.19444444444444445,0.8055555555555556,0.3935185185185185,0.6064814814814815
SA Yadav,NT Ellis,12,20,1,2,166.66666666666669,0.08333333333333333,0.16666666666666666,0.32407407407407407,0.16666666666666666,0.19444444444444445,0.8055555555555556,0.40509259259259256,0.5949074074074074
SA Yadav,Noor Ahmad,17,17,1,2,100.0,0.058823529411764705,0.11764705882352941,0.19444444444444442,0.11764705882352941,0.13725490196078433,0.8627450980392157,0.3423202614379085,0.6576797385620915
SA Yadav,P Dubey,7,5,0,0,71.42857142857143,0.0,0.0,0.13888888888888887,0.0,0.0,1.0,0.3194444444444444,0.6805555555555556
SA Yadav,P Negi,8,9,0,1,112.5,0.0,0.125,0.21874999999999997,0.125,0.0,1.0,0.390625,0.609375
SA Yadav,PJ Cummins,22,27,1,4,122.72727272727273,0.045454545454545456,0.18181818181818182,0.23863636363636362,0.18181818181818182,0.10606060606060606,0.8939393939393939,0.38825757575757575,0.6117424242424243
SA Yadav,PV Tambe,8,11,0,1,137.5,0.0,0.125,0.26736111111111105,0.125,0.0,1.0,0.4149305555555555,0.5850694444444444
SA Yadav,PWH de Silva,10,25,0,3,250.0,0.0,0.3,0.48611111111111105,0.3,0.0,1.0,0.5680555555555555,0.43194444444444446
SA Yadav,R Ashwin,61,73,0,6,119.67213114754098,0.0,0.09836065573770492,0.23269581056466299,0.09836065573770492,0.0,1.0,0.3909380692167577,0.6090619307832423
SA Yadav,R Bhatia,12,9,0,0,75.0,0.0,0.0,0.14583333333333331,0.0,0.0,1.0,0.32291666666666663,0.6770833333333334
